# BEAST v1.7.5
# Generated Sat Apr 06 10:46:57 BST 2013 [seed=1365241614557]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	coalescent
525000	-9697.135094160845	-1661.1244538750584	-8036.010640285787	0.8578548654242298	130.89184272968365	13.592440597936855	0.21496518506936477	8.912981817281006	0.39585982330000435	0.171558492196757	0.19398221463107695	0.23859946987216243	0.004302732802971882	-8036.010640285787	-1641.2600235380874
550000	-9667.925901602583	-1651.857854893542	-8016.06804670904	0.8264318199659236	114.68215927983113	13.05072102000133	0.21071193567977886	8.55281158235451	0.3791942188834101	0.19122516851273447	0.19893656313354607	0.23064404947031014	0.004564928758518303	-8016.06804670904	-1632.605479147022
575000	-9577.795001457096	-1601.7041331752966	-7976.0908682818	0.7473545772943607	110.03666389106272	15.322742636739934	0.2214330307600559	8.062439644831683	0.36818801715014216	0.17876983041682026	0.20318115488983585	0.24986099754320254	0.0050164904923809	-7976.0908682818	-1580.8840256927824
600000	-9532.628261782444	-1562.0828014095093	-7970.545460372935	0.7056114746168715	94.37635796670521	14.234266959092013	0.20822350166626735	8.9116141509105	0.37135744852321356	0.2010918098944598	0.19801973699621245	0.229531004586115	0.004789494319260621	-7970.545460372935	-1542.0625697220662
625000	-9473.217631551433	-1544.0422946447777	-7929.1753369066555	0.7030739461024749	96.4545982422398	15.065011062614666	0.2076630605004898	8.127561317207416	0.3612582212327317	0.19576327506954797	0.1961253691437937	0.2468531345539275	0.0051404828103040895	-7929.1753369066555	-1523.5342796990751
650000	-9461.668995433312	-1560.4474611742928	-7901.221534259019	0.8374700948548488	98.37401299294068	12.971522662630091	0.19388666800640325	8.074487626983386	0.3626383302429441	0.17978645269225857	0.21814956089672433	0.23942565616807382	0.0046941276928994064	-7901.221534259019	-1541.5068022527935
675000	-9386.245788987613	-1522.5300573286868	-7863.7157316589255	0.7163343984393489	86.14106066616887	12.611688342309346	0.17979828279252236	8.587177846227716	0.3834542197249507	0.1657727012588323	0.20888734212212223	0.24188573689409562	0.005040548015729068	-7863.7157316589255	-1503.8873965703622
700000	-9363.906992549491	-1518.1940636746597	-7845.712928874832	0.7314248865078101	84.3909162043975	13.05827211554992	0.1988110539694909	8.524052002223288	0.3623481658682022	0.1841283316041935	0.2075187937907677	0.2460047087368374	0.005187129073049279	-7845.712928874832	-1499.2485439344478
725000	-9380.676086521671	-1528.6644281746483	-7852.0116583470235	0.7935481294546199	70.29856095567669	14.743435587653174	0.22573524376909174	7.975471465988751	0.3560180846044205	0.18556286286911414	0.21196306407429727	0.24645598845216887	0.005141431549844417	-7852.0116583470235	-1508.7468263055337
750000	-9328.202642103262	-1529.9782111637928	-7798.224430939469	0.7423956942458938	52.21848855244893	12.321412350225922	0.22247289270197118	5.9319382525545805	0.3610435276562227	0.1826197537340771	0.2098807301575321	0.24645598845216887	0.005525071539741269	-7798.224430939469	-1512.6530678091208
775000	-9233.097505835241	-1481.0142713365867	-7752.083234498655	0.7541309744371866	45.870219995553256	12.603855134804151	0.2262484277098736	8.717288127380442	0.37697547635983997	0.1705620405536011	0.20551268301259337	0.24694980007396639	0.005182673393727257	-7752.083234498655	-1462.9814963009812
800000	-9211.690726152561	-1457.4476576875406	-7754.243068465021	0.7323989453948303	68.69085771413631	11.810039618322639	0.1730112435412633	8.746762058218769	0.3574291197885668	0.18977294385181798	0.19310230141280807	0.25969563494680803	0.005763334246595431	-7754.243068465021	-1439.602752399576
825000	-9166.51727773136	-1450.435907209172	-7716.081370522187	0.7234967554351202	74.3226334143574	12.25999498606298	0.16240627475789865	8.711848229502754	0.3761653855324903	0.1723796953289917	0.21049554993563435	0.24095936920288455	0.005260996129290333	-7716.081370522187	-1432.1804724521032
850000	-9160.7069168466	-1447.7373868507784	-7712.969529995822	0.7344537463506016	66.52761435676935	14.44833702671135	0.2050243217435565	7.615656945728796	0.3659150435670133	0.186249597705619	0.20562051905952122	0.24221483966784732	0.005203586857113643	-7712.969529995822	-1428.174346859327
875000	-9159.81761443515	-1458.6680168097184	-7701.149597625431	0.7301195139101772	64.16536627472618	12.790397796105493	0.1937642450240071	8.209448752213255	0.3632123848171977	0.18670936420185702	0.1988926734700091	0.251185577510937	0.005369941569053471	-7701.149597625431	-1440.2628033454519
900000	-9079.263907603334	-1407.7945979506194	-7671.4693096527135	0.7563950173214726	40.97897481399452	11.875162765704898	0.19970204058223018	7.60561418579539	0.3699561094112338	0.19339614865241572	0.19494079893146854	0.24170694300488282	0.005975149506526633	-7671.4693096527135	-1390.6553316578552
925000	-9068.417817230076	-1404.522777961036	-7663.89503926904	0.7392162902178057	45.64933859933229	13.083170101940976	0.20178849483747782	7.677688875307269	0.36509010069020736	0.17330897323410968	0.20876228140821917	0.25283864466746475	0.005590875466706606	-7663.89503926904	-1386.3505502734922
950000	-9072.056271375994	-1395.9674453279572	-7676.088826048036	0.7046343399286049	61.563602142359	14.042057971590637	0.18959912394278616	8.263397106117736	0.3626682352602185	0.17330897323410968	0.21778384267717713	0.24623894882849562	0.005933856348283205	-7676.088826048036	-1376.6502064396404
975000	-9062.102916302776	-1381.6895351570809	-7680.413381145696	0.6598982176100117	47.70913496398667	14.156239674611426	0.2055425624681196	9.904758884812203	0.37671316522636117	0.17922073159231341	0.19876654385264503	0.24529955932868128	0.005874050688017263	-7680.413381145696	-1362.2206841095565
1000000	-8987.905202158201	-1338.8502614144966	-7649.054940743704	0.6880493318589763	32.00237772372955	16.013291016747797	0.2408507918817506	7.965236890827493	0.36465792610249353	0.1791496331283247	0.20961769854688256	0.2465747422223001	0.005933917042017689	-7649.054940743704	-1318.765850707005
1025000	-8976.917561087284	-1343.5580096939048	-7633.35955139338	0.6539638149993481	29.653584307414626	14.87738732234949	0.24157783949442962	6.596043463647367	0.3750672371468304	0.17179060636599666	0.19567887473429574	0.2574632817528781	0.006446701154224554	-7633.35955139338	-1324.7119195115617
1050000	-8958.139785982663	-1327.4967060768001	-7630.643079905863	0.6658023765038475	30.90011802736583	12.87410125724731	0.21393613020040764	9.277103698870835	0.3807598002542786	0.17753071519124233	0.20542143313709368	0.23628805141738624	0.006138674303247688	-7630.643079905863	-1309.5456518615235
1075000	-8940.702782645862	-1323.2139763349076	-7617.488806310955	0.6811157911151491	27.759484822028636	13.827819309467793	0.23366856626319296	8.942949208832436	0.38621067348492216	0.169860456856345	0.20556501941799168	0.23836385024074205	0.006364229977208353	-7617.488806310955	-1304.7172408675967
1100000	-8921.971208686296	-1309.6849425151318	-7612.286266171165	0.6233480136139042	25.49472746475711	16.874096614962195	0.2561508821427425	8.403882579513379	0.3834593862190458	0.1808794748924479	0.21988704852784943	0.21577409036065776	0.006281853150685159	-7612.286266171165	-1289.0884642080073
1125000	-8850.73009555025	-1264.2301931977554	-7586.499902352496	0.592676088006094	23.547132515719994	18.841970579437643	0.26044887314797704	8.453518676241872	0.3630398620104686	0.1976009202919867	0.19960114264403783	0.23975807505350777	0.006603415546607928	-7586.499902352496	-1242.2216580216552
1150000	-8784.777089974712	-1225.369049767323	-7559.40804020739	0.5831960135153377	24.338539844697348	16.348223385257317	0.24008634826658704	8.547243853849405	0.3630398620104686	0.18467356000571958	0.20267884999105062	0.2496077279927621	0.006960162124924343	-7559.40804020739	-1205.1856218991381
1175000	-8829.247018836266	-1278.6782430782775	-7550.568775757988	0.622156767720489	23.67166446348	16.145028468884142	0.25042651331685284	7.174612845527481	0.365450494712124	0.17669778706426406	0.22121530608893028	0.2366364121346826	0.006771589063259795	-7550.568775757988	-1258.969163628666
1200000	-8829.273385646884	-1270.0817047685518	-7559.191680878333	0.6215332371934734	22.72628615632704	15.00603987008788	0.24483391218068015	8.579205431465066	0.3701819673503016	0.1879392955014612	0.19896900430621955	0.2429097328420185	0.0066661199531514465	-7559.191680878333	-1250.970707315373
1225000	-8811.799414125886	-1281.3043752756678	-7530.495038850218	0.69086203044517	30.188425468726077	13.222685532171498	0.2026279885657876	9.260100166030862	0.3672253204766362	0.17639128802099796	0.20389071055470406	0.2524926809476627	0.006179696867731455	-7530.495038850218	-1263.1174909349795
1250000	-8830.05613772343	-1309.765111606083	-7520.291026117347	0.7147726378563322	30.116285802521706	12.58392365347662	0.21111875261988397	9.167235616120633	0.37758640574192576	0.16913474004675227	0.21143240676466635	0.24184644744665654	0.006092068396021437	-7520.291026117347	-1292.0794182772825
1275000	-8827.746092268271	-1325.5719384154077	-7502.174153852864	0.664488995614101	19.169992144631916	15.775537610900674	0.2818901535216286	8.203650428458378	0.36265809653284864	0.17919080534170234	0.2108811648415828	0.24726993328386712	0.006228814927145476	-7502.174153852864	-1306.1289036929259
1300000	-8818.52768844155	-1301.3333775422827	-7517.194310899267	0.6541952406472539	18.8173289818757	17.59412737919645	0.29349933648199494	8.475848189678414	0.36586681066155846	0.17780418508886486	0.1976603043791685	0.2586686998704091	0.006441967206403807	-7517.194310899267	-1280.4838603033436
1325000	-8754.669833280392	-1257.387900394435	-7497.281932885957	0.6307162384120849	19.710151534911812	11.994909613730123	0.2310757092691906	7.934162901871434	0.378433336252007	0.1661413987580366	0.2087644647360939	0.24666080025386344	0.007111649390739314	-7497.281932885957	-1240.8197050219271
1350000	-8795.294986311637	-1271.9245347302533	-7523.370451581384	0.6476859483126743	25.25476426709507	12.293902783967058	0.21642618271972866	6.845245601838005	0.3570160576566347	0.1925301522961499	0.20430912237406193	0.2461446676731544	0.006716979349099187	-7523.370451581384	-1255.1252368497328
1375000	-8796.932035488868	-1304.9957827061892	-7491.936252782678	0.6834463668190139	27.289724203912524	10.35390889044248	0.19640184701390823	8.929252184503412	0.35915216992467636	0.18022696558411322	0.20894125507027922	0.25167960942093215	0.007035651525772524	-7491.936252782678	-1289.1338950378952
1400000	-8788.738238950427	-1296.855494510283	-7491.882744440145	0.7394098303808337	42.07251063942352	12.638662844319448	0.176237140176488	7.390523169868774	0.36507359760971625	0.1674046475679087	0.20087051729645222	0.2666512375259237	0.0063586702255741005	-7491.882744440145	-1279.1624629782325
1425000	-8834.54059230816	-1319.3539324047872	-7515.186659903372	0.6975970419081318	33.39620453468496	14.058072384350366	0.21833513467473328	7.121381021659297	0.360904374376813	0.18248237610247728	0.21170172225944545	0.24491152726126514	0.0063899589859396375	-7515.186659903372	-1300.8837573707278
1450000	-8841.34343725917	-1361.4457264096773	-7479.897710849493	0.8133392628442077	63.724860447332006	10.52031290145983	0.13254017368724172	8.366717482246361	0.36736496210744274	0.18685800510731873	0.1908005758738608	0.25497645691137855	0.006079837059975243	-7479.897710849493	-1344.7237554383717
1475000	-8876.699438349571	-1371.1196472348774	-7505.579791114694	0.701944725494235	46.75321283605301	14.170802343334964	0.20756346316580276	7.935216963655661	0.35642072305882483	0.1742704671049119	0.21598543919721225	0.2533233706390518	0.005645348248756499	-7505.579791114694	-1352.0495165530594
1500000	-8880.423886564602	-1366.9332997563547	-7513.490586808248	0.774861190610492	76.07735362894923	10.512562059577737	0.12216556161414424	6.889331811099225	0.37328771178150166	0.18159195172280237	0.2082429625249057	0.2368773739707911	0.0056267673723482846	-7513.490586808248	-1350.3619910621157
1525000	-8861.28434911787	-1382.8607744050898	-7478.4235747127805	0.7126546965143122	182.133342074732	13.12094911791178	0.09903525157684817	7.353202102161361	0.3611606760422309	0.1758764295637119	0.2107812620237916	0.2521816323702665	0.005293085216022067	-7478.4235747127805	-1363.3476395002251
1550000	-8811.546156547472	-1314.4499569116206	-7497.096199635853	0.7083507654891879	77.26088084377588	11.579677285576368	0.11916626106505453	8.145386606807085	0.37630960729226315	0.18212245294635068	0.1942270426614302	0.24734089709995685	0.0058710888109676325	-7497.096199635853	-1296.7837780854406
1575000	-8843.017236848562	-1369.6475396173823	-7473.369697231179	0.6842910476807139	60.93100925000001	12.905118990898854	0.16812229551870558	7.3996610601049815	0.35646074013445556	0.17829146232542903	0.20011786011781058	0.2651299374223058	0.005675689137914667	-7473.369697231179	-1351.3815512008418
1600000	-8808.117410982786	-1336.2496894102878	-7471.867721572498	0.7395036382638043	35.80314098540884	12.81849436927797	0.20521565441608347	8.592786237988678	0.3599361085937272	0.18581119322288783	0.21061227345301808	0.24364042473036784	0.006153571509972771	-7471.867721572498	-1318.3281666943542
1625000	-8811.973328475495	-1339.0239178597571	-7472.949410615738	0.6333781970010356	27.995928159931065	13.613205268912347	0.2241642241803598	7.281366218317932	0.36920522091813196	0.16637080101804447	0.21352104348194692	0.25090293458187757	0.0060438068064714535	-7472.949410615738	-1321.0289428644624
1650000	-8736.644316682798	-1255.5711825448595	-7481.073134137939	0.6969454196811892	62.666111129599344	11.945157832198515	0.12883895302074927	8.199570358740583	0.38784508160248404	0.17011925115559784	0.1999551104314149	0.24208055681050408	0.006221173118168289	-7481.073134137939	-1237.8279444204118
1675000	-8733.900195958602	-1277.3272737092716	-7456.57292224933	0.6909099747871058	60.941772647033986	9.902740764752116	0.10756396188481819	9.055635298443784	0.382283827128911	0.17011925115559784	0.20759849179661516	0.23999842991887682	0.0064317021054925766	-7456.57292224933	-1260.9767906524778
1700000	-8715.310815865934	-1251.0088191552993	-7464.301996710635	0.665474244492074	54.89924577193838	10.943618520671823	0.122881114083291	9.178766170666602	0.37409300570018145	0.18161066894022926	0.19378665482303184	0.2505096705365584	0.006271185005508026	-7464.301996710635	-1233.9552409639984
1725000	-8704.961649865772	-1246.8103744225534	-7458.151275443219	0.7325684383211396	38.863464992553375	10.789803883735562	0.14737981624940152	7.524338466668555	0.38157502346923305	0.18730982637722216	0.20572389347218545	0.2253912566813603	0.006480246569304203	-7458.151275443219	-1230.5589274636634
1750000	-8664.69590609973	-1229.2447233891257	-7435.451182710605	0.7171524525690424	47.17325485120508	10.195711438307272	0.11751828998022718	8.462805446083564	0.36629228590642104	0.1808028382450884	0.20174960214907792	0.2511552736994137	0.0065250528913980916	-7435.451182710605	-1213.0481754458037
1775000	-8660.18018165098	-1232.93611564922	-7427.244066001759	0.6974495597906702	48.47571845534948	10.874179189674031	0.12568417707627955	8.842927253356764	0.37899369598274446	0.16926361882553603	0.20293082300221751	0.24881186218950305	0.006598442677378156	-7427.244066001759	-1216.1251066684774
1800000	-8646.62903923612	-1201.548140865724	-7445.080898370396	0.6960366805868071	33.00046597157892	10.010241810267672	0.1435132693761239	9.686336002575787	0.3834043605586974	0.17527937676317173	0.1985890543676705	0.24272720831046155	0.007235437925640312	-7445.080898370396	-1185.6094964395552
1825000	-8626.148260880222	-1191.5872023855209	-7434.5610584947	0.6842230332825834	28.714146202768543	10.36990110464942	0.15291606420801862	6.933376593940922	0.36656550032553564	0.17523970197849958	0.1985890543676705	0.2596057433282955	0.006589077750621006	-7434.5610584947	-1176.0874674849977
1850000	-8600.268597894279	-1164.1446332775413	-7436.123964616737	0.69485013901727	39.967961912284316	10.303133902660525	0.11749058231850411	8.532732829594979	0.36975101520367654	0.18129741886199763	0.19927569287379582	0.24967587306053127	0.007273651674326247	-7436.123964616737	-1148.0187373535596
1875000	-8614.390740165914	-1167.6702893919517	-7446.7204507739625	0.6769914074840684	42.29003831053539	9.241640486402837	0.1046045644024143	8.251950853820619	0.3675979264871539	0.17760542673396768	0.20676362466469766	0.24803302211418204	0.007687931008536392	-7446.7204507739625	-1152.3445859902615
1900000	-8630.157313206662	-1214.7423797103497	-7415.414933496313	0.6927542765667771	40.704300880120755	8.914657302101803	0.11380638972216099	9.21542785241192	0.3622491675888873	0.18153461701928447	0.21518844240070334	0.2410277729911262	0.007353268028408705	-7415.414933496313	-1199.50822708231
1925000	-8653.395894794601	-1219.3696890684	-7434.026205726201	0.6963529297145892	92.19263710779562	9.331852548561454	0.06159636421503275	8.50475265465979	0.38542272752251566	0.17711735319639518	0.19267203331823096	0.24478788596285952	0.00636974810323677	-7434.026205726201	-1203.1448351354459
1950000	-8635.341246234306	-1206.0570754015046	-7429.2841708328015	0.6847043854638627	89.74151625751041	9.516910302870299	0.06527276936992271	7.896742311506755	0.37654433588202435	0.17813719195920982	0.19459822841391497	0.25072024374485224	0.006428757903913285	-7429.2841708328015	-1189.8464228617577
1975000	-8639.326342393102	-1207.1329702597113	-7432.193372133392	0.841681563212419	158.7170720922577	8.102319182218228	0.030049133141415153	8.382308903007015	0.35831289345890377	0.1820224028968235	0.20971043464279826	0.24995426900147585	0.006990756234943686	-7432.193372133392	-1191.3154586815206
2000000	-8608.349575913038	-1206.1173071268759	-7402.232268786163	0.6738909716594769	267.0608624751117	10.086290000567477	0.0283200705524643	7.799342244891725	0.3753860659111615	0.18316522344873334	0.21044391773908996	0.23100479290101655	0.0066097555665220525	-7402.232268786163	-1188.4083279130368
2025000	-8635.799450709841	-1204.5702438719943	-7431.2292068378465	0.6714098313629864	147.02798266096812	8.036754173374984	0.03104570381591916	8.634497291388039	0.36741579651017786	0.1808489994737	0.20477451071884764	0.24696069329727588	0.007572755052237717	-7431.2292068378465	-1188.827301524041
2050000	-8629.175653124175	-1213.0964386930068	-7416.079214431169	0.6800903035489242	106.28566581563915	8.194217230791125	0.04536393788264199	8.172169274649312	0.38050161499751917	0.18262252969346154	0.20081476294222408	0.2360610923667966	0.006618888113960281	-7416.079214431169	-1197.6542222156106
2075000	-8651.331760637246	-1205.20833002163	-7446.123430615616	0.7185366873383583	116.69736878602568	8.63333816569584	0.04425313943977876	8.494039231609195	0.37814001486899074	0.1853967869451052	0.200131826360398	0.2363313718255075	0.006897949044327161	-7446.123430615616	-1189.2757781424496
2100000	-8681.228672273424	-1210.2789732771464	-7470.949698996277	0.8398314836576741	93.77852365909092	8.323814330530846	0.0503776722727324	8.93291901746311	0.38438836465988097	0.19155387345532596	0.20541830772529307	0.21863945415950148	0.007479758354466075	-7470.949698996277	-1194.7101455278423
2125000	-8650.952406126109	-1224.4800052172325	-7426.472400908877	0.640317804046139	125.43478733120229	9.927391002508529	0.05395932000740927	7.840137700115505	0.3807742657981983	0.16973299004800618	0.20259552601813713	0.24689721813565987	0.006014298230822478	-7426.472400908877	-1207.6375870988722
2150000	-8653.585325054877	-1206.257067072014	-7447.328257982864	0.690591095708347	134.79916530026847	11.37040290613259	0.06363343087126871	7.230569842001822	0.3761792191605332	0.18875529621279177	0.18668207075734913	0.24838341386932739	0.007348857127943719	-7447.328257982864	-1188.3900950344191
2175000	-8631.880250722485	-1190.8877493886628	-7440.992501333822	0.6680069399609473	103.97135114250202	9.953353247216626	0.05727477681522534	9.451639679223138	0.3718386730101967	0.1752443022592248	0.19368150956691066	0.25923551516366933	0.006753193018327933	-7440.992501333822	-1173.8886187346457
2200000	-8618.579615420862	-1171.769236074304	-7446.810379346558	0.7610130148113634	56.7125838491063	10.465610382287357	0.09668195182978599	8.85016809320433	0.3769647403731076	0.1791652924650757	0.1950539156554306	0.24881605150638753	0.007155875388098302	-7446.810379346558	-1155.1074186012856
2225000	-8609.456128720652	-1199.5571080969776	-7409.899020623674	0.7138199088650516	38.33899483393599	10.892117942844495	0.13402557328575315	8.845871220743803	0.38362220867764174	0.18674461848297202	0.2015253802923184	0.2281077925470693	0.007128706870733742	-7409.899020623674	-1182.9666065416266
2250000	-8623.350849465163	-1208.811170453724	-7414.539679011439	0.7095826823320802	22.922452895298903	10.353956344743548	0.18066912535302537	8.869723606276413	0.3876562564527015	0.17570465547760727	0.1974496245167003	0.23918946355299234	0.00653187058664698	-7414.539679011439	-1193.1354065781138
2275000	-8644.643929501231	-1230.364845932507	-7414.279083568725	0.7385643259969514	21.976074754465152	12.367050834709426	0.21965130517551554	8.266397972553674	0.36587986115944116	0.18671354014039315	0.21984218621964874	0.22756441248051845	0.00636734280433986	-7414.279083568725	-1213.3380090429973
2300000	-8638.24700169716	-1219.7627876487115	-7418.484214048449	0.6669034850001795	31.295754182985977	11.193847262277478	0.1680325715576891	8.125123216023002	0.3687215242112545	0.1724318885789987	0.2119181248551365	0.2469284623546119	0.007098606595134347	-7418.484214048449	-1203.2949964465631
2325000	-8627.898736261013	-1208.6351991959095	-7419.263537065104	0.6217955993964248	23.16212501317542	12.098506821763342	0.20018221653128146	7.818343104343813	0.37383756506871724	0.17397266365401723	0.20093807579943504	0.25125169547783205	0.006708705316142275	-7419.263537065104	-1191.8523508349465
2350000	-8586.615701717888	-1175.7723342648937	-7410.843367452995	0.6074193378580087	27.25090080293316	13.964473970583418	0.18911104213611257	8.78823553085079	0.34531570541310436	0.1818185087684304	0.2141333061766738	0.25873247964179297	0.007340051626844522	-7410.843367452995	-1157.2218740127366
2375000	-8612.279385471747	-1204.5217743738085	-7407.757611097939	0.7277249378487672	29.754948902914105	11.775118354581263	0.16865715028646175	8.991615215563384	0.3637100092123702	0.18225340049518848	0.20097520399035293	0.25306138630209	0.006264526380950437	-7407.757611097939	-1187.491274523067
2400000	-8606.305487185966	-1201.9570904660616	-7404.348396719904	0.7006370729095031	25.296613968483456	9.45084454855434	0.1578802587773021	8.105840358897307	0.38136478741781354	0.18741216221635704	0.1896557829185032	0.24156726744732782	0.006925011390026652	-7404.348396719904	-1187.0182430187926
2425000	-8634.67977362992	-1240.2146307129426	-7394.465142916976	0.7030672474193856	35.68226107568093	8.672689584865795	0.12812516570835503	8.072262828834974	0.3722739945252278	0.1788395708731577	0.2029192456952807	0.24596718890633543	0.00681171043163161	-7394.465142916976	-1225.5246254540084
2450000	-8645.952796876245	-1237.5882906522118	-7408.364506224033	0.8356126586168968	47.4469833465849	8.379480901299061	0.09758695732000744	9.33926432352795	0.3752149133412802	0.1824759089267098	0.19239830875007646	0.2499108689819351	0.006927612188568842	-7408.364506224033	-1222.5798919059353
2475000	-8657.638859213266	-1221.6137470823676	-7436.025112130898	0.7031363974842515	27.407675673576765	10.609405563958141	0.17715819280602496	9.143453528795115	0.3737061148323123	0.18055135041904743	0.19860363821644703	0.24713889653219476	0.006232444677824262	-7436.025112130898	-1205.513285158517
